Date,ACME,ADAX,ALTU,APAC,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BUFF,BURB,BURN,BUTL,BYAR,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,COOK,COPA,DURA,ELRE,ERIC,EUFA,FAIR,FORA,FREE,FTCB,GOOD,GUTH,HASK,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,JAYX,KENT,KETC,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MTHE,NEWK,NINN,NOWA,OILT,OKEM,OKMU,PAUL,PAWN,PERK,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SLAP,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VINI,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO
20120720,34408913.76671417,34407515.46358443,34384703.65990911,34420670.83491631,34548427.22196072,34628475.50247956,34474623.21062332,34535586.42647131,34622581.95686098,34616740.91334195,34448709.32144552,34585237.393960066,34515670.58738706,34631466.139457636,34609379.059771515,34307263.25275034,34495535.75435956,34413256.6558574,34543569.78136262,34386452.7207443,34501750.2516296,34622137.414755516,34490628.29351242,34433645.878067404,34391450.89861515,34343374.54107652,34504206.98303525,34639211.75258916,34310034.90958395,34490556.481129445,34453056.01969172,34462969.602607235,34569152.63765235,34631783.49261824,34619831.08384806,34446618.51737342,34606703.71248805,34523457.149126165,34511906.47274475,34483594.984854214,34429167.78988589,34395674.271046124,34634332.114332326,34322077.24630761,34299543.59183914,34592149.450854704,34631733.001546636,34377920.98541205,34582302.24251461,34353083.777641095,34322993.341579445,34412241.30749987,34547038.52490219,34648354.32694268,34416548.38895116,34626842.590402246,34400275.00096835,34636562.295612246,34460119.241501346,34352967.58809948,34638189.26096254,34426517.36376274,34620993.530005336,34543234.32463449,34477286.35294624,34493744.13777418,34398467.29383028,34579453.632875144,34539793.62613069,34579928.82462034,34529272.018915564,34578973.882858925,34443910.6291489,34340688.4221068,34477581.761541985,34561237.06466897,34470099.26496484,34585195.989835784,34606024.19350543,34489697.084244035,34458651.79592938,34553216.427264296,34415975.26470366,34381860.10187,34536356.84200401,34397351.017033,34368318.45858923,34355904.76091794,34624337.36080284,34428023.723173946,34522906.73959784,34337899.11472368,34486287.1180846,34540495.138210095,34418485.31116897,34427495.744777925,34586822.66086782,34596517.783697985
20120721,34370632.16908947,34369229.727163345,34346979.37242204,34382139.54994127,34507082.78035149,34585311.15365085,34434917.089700535,34494433.669703804,34579481.60607591,34573882.169949375,34409517.98872689,34543006.110276796,34474982.0172035,34588215.692136265,34566571.210932836,34271154.948839076,34455368.282043114,34374855.99716719,34502323.607148096,34348616.76666457,34461384.9947286,34579074.44700379,34450579.736187235,34394818.91609695,34353477.252484,34306439.296419956,34463730.50087743,34595690.07038045,34273844.22181785,34450472.30776811,34413844.209063455,34423436.478765525,34527306.62328681,34588447.16213032,34576837.67115301,34407520.24811799,34564061.042218745,34482622.44457655,34471280.949339464,34443676.36787282,34390464.88248841,34357721.88252241,34591044.91770255,34285606.81924921,34263533.035331815,34549678.72141469,34588533.607029505,34340307.181625314,34540147.78528241,34315960.99971416,34286541.4511533,34373919.21497596,34505663.3472801,34604696.66377535,34378042.38202819,34583654.66091373,34362195.31136458,34593070.33925528,34420709.49542202,34315812.45190842,34594718.881893925,34387848.07382105,34577884.71399415,34501928.57985117,34437452.50616425,34453533.14019331,34360395.194029234,34537330.86046212,34498578.02331042,34537753.20745133,34488341.80176553,34536871.43379696,34404891.22327884,34303874.5556285,34437698.23990988,34519584.80200395,34430443.494108,34542921.573703945,34563372.14163823,34449615.0704923,34419199.54704068,34511698.16222204,34377489.47967806,34344141.70288857,34495162.14332868,34359239.7744017,34330944.46137078,34318740.03541181,34581138.72437998,34389310.910209246,34482108.319304444,34301154.79867248,34446315.46394983,34499194.74885219,34379921.99646277,34388716.71830432,34544594.0136881,34553992.65582172
20120722,34331905.23941445,34330498.69849903,34308824.098761626,34343156.00019339,34465213.08035855,34541574.08714657,34394727.503501296,34452760.521373026,34535809.092919596,34530459.170064025,34369857.00543226,34500226.8097092,34433784.19198428,34544389.29229257,34523199.329473324,34234658.17303138,34414705.98784428,34336006.2754195,34460554.48929967,34310347.50324465,34420519.64769384,34535440.17460476,34410040.39975071,34355532.26852685,34315066.73100688,34269094.394802354,34422751.10284411,34551585.07594078,34237262.873292774,34409895.47057675,34374162.865281865,34383425.36310212,34484921.75136022,34544533.87174374,34533276.41543136,34367955.365005925,34520860.03493656,34441275.27196639,34430148.7331719,34403270.20591029,34351305.67092172,34319332.36194138,34547181.972313285,34248738.01396367,34227136.44334488,34506652.16239351,34544761.3795759,34302266.35012224,34497446.265272394,34278422.2565471,34249691.54937384,34335150.460222766,34463761.88125767,34560453.71301699,34339084.477212496,34539893.901703335,34323675.02677931,34548996.07748269,34380824.55138542,34278240.6859248,34550666.994636185,34348723.32702596,34534203.70584569,34460097.84525064,34397131.872346595,34412826.904602416,34321882.33815642,34494662.00490484,34456840.369364105,34495030.623542204,34446896.33132026,34494222.92726658,34365407.359676436,34266654.2688955,34397327.43448561,34477399.1732441,34390306.81854359,34500096.698635,34520161.55603267,34409040.71763028,34379270.21805889,34469649.64030658,34338552.37055116,34305991.781139985,34453445.41304877,34320687.497514844,34293149.53120685,34281159.41781679,34537366.694971874,34350141.19682147,34440799.14187865,34264005.33575473,34405853.60680494,34457369.84973456,34340905.9052822,34349478.69362642,34501816.31309556,34510911.682766214
20120723,34292738.3696067,34291328.01843467,34270242.993305676,34303725.12898204,34422824.80591311,34497271.672955155,34354061.12150332,34410574.20762426,34491571.974366136,34486479.37016658,34329732.78546619,34456905.878362805,34392083.28560409,34499994.35469457,34479270.65958195,34197778.005666636,34373555.316951014,34296712.46169672,34418269.47341195,34271650.41931993,34379160.684385784,34491242.0902099,34369016.20409431,34315792.05110523,34276224.77885589,34231344.0984864,34381274.982345805,34506904.0380985,34200294.89524885,34368832.336835906,34334017.50208369,34342941.83904979,34442005.562657595,34500051.36398505,34489154.57726006,34327929.05835814,34477107.628843606,34399421.88400929,34388516.45213384,34362382.264813855,34311696.52312244,34280511.16611328,34502751.063338816,34211475.63235727,34190358.365442015,34463077.32731147,34500423.87347214,34263803.61567152,34454205.01964794,34240473.01883857,34212449.00522545,34295940.12656207,34421341.43818628,34515633.65229465,34299679.60595577,34495567.85076523,34284719.573217615,34504347.0964154,34340470.6935797,34240257.61128628,34506040.869447544,34309148.99123093,34489957.8024564,34417748.14852777,34356330.75796176,34371631.415671915,34282933.98525953,34451454.03662777,34414588.019522645,34451767.35145137,34404941.71654316,34451036.14667075,34325464.51586765,34229031.96439194,34356475.09069448,34434686.30603188,34349694.85016884,34456728.89358336,34476399.32373128,34367980.03665497,34338870.48372639,34427078.46477659,34299169.34283325,34267415.51152195,34411212.91409813,34281699.87617777,34254938.55029243,34243167.63052181,34493028.744526505,34310520.74914786,34398985.84704487,34226455.43690963,34364907.881392196,34415027.73933758,34301443.0826693,34309786.691106334,34458497.08627005,34467281.66460941
20120724,34253136.52600258,34251722.57086764,34231241.070574276,34263851.96335818,34379924.147240505,34452410.947056465,34312924.377472565,34367880.8511966,34446777.747085124,34441949.3613113,34289151.111035004,34413049.11044429,34349885.67487526,34455038.53264659,34434792.2279889,34160518.80373079,34331922.1540669,34256979.6392562,34375474.99801906,34232529.97600281,34337313.93287557,34446487.90619589,34327512.30615305,34275603.65815949,34236955.85821399,34193192.06809921,34339307.82183305,34461654.486786194,34162944.068153836,34327288.656886384,34293413.33908646,34301990.851719335,34398564.934506945,34455006.16441064,34444478.64287626,34287446.298872344,34432810.01938667,34357068.413057,34346389.83565143,34321017.63124321,34271642.91936204,34241263.49555896,34457759.18265176,34173824.14938195,34153202.819526315,34418961.35171076,34455527.7481331,34224923.08861361,34410431.09812625,34202118.463381425,34174818.74395262,34256293.28489124,34378408.414688736,34470243.48908919,34259832.80848931,34450682.88199935,34245334.18146,34459130.69883553,34299653.635169856,34201868.106083475,34460847.84435385,34269130.26496203,34445154.23426959,34374885.63764593,34315055.345015384,34329951.72164536,34243555.445411555,34407713.610000245,34371827.27570262,34407969.22383192,34362484.30709789,34407318.41160072,34285067.71910632,34191011.398522146,34315146.4563125,34391452.21841889,34308612.47749208,34412825.18685317,34432091.43846504,34326438.56976167,34298006.66169549,34383991.34347774,34259345.62593279,34228418.19398869,34368470.727578394,34242281.766737275,34216315.725284934,34204768.90440423,34448131.17210318,34270455.08523899,34356674.244389646,34188509.48821689,34323484.57675226,34372174.67824486,34261538.66897292,34269645.724267066,34414643.630693935,34423108.569257066
20120725,34213104.4279863,34211686.64230971,34191823.20465639,34223541.90369337,34336517.04496983,34406998.70246909,34271323.02023255,34324685.47269086,34401433.57657809,34396875.20413949,34248116.95942975,34368662.43723378,34307197.84813946,34409529.45753604,34389770.76290837,34122884.1762399,34289811.87258019,34216813.2107305,34332176.74683094,34192989.86473858,34294984.66023717,34401185.16557317,34285533.56966204,34234971.77744502,34197263.73636415,34154641.94379518,34296854.96733456,34415844.08208414,34125214.36315974,34285269.67754411,34252355.5189191,34260577.24686371,34354605.87836834,34409403.97398466,34399254.712052606,34246512.21593959,34387973.190035224,34314220.97244104,34303773.871582046,34279181.18540863,34231149.30759444,34201594.210776985,34412212.63110806,34135787.616325065,34115673.47605525,34374310.71589805,34410079.12620727,34185628.32340655,34366130.94574458,34163363.19399861,34136804.84581292,34216215.2014289,34334968.23651381,34424289.21502904,34219549.477774985,34405244.70343945,34205523.8086164,34413353.79404038,34258378.51428062,34163076.51397431,34415095.32331811,34228671.796621285,34399800.04399943,34331516.82599386,34273311.36634642,34287792.47539019,34203751.990749195,34363447.02595614,34328563.27242009,34363642.25348811,34319530.743305355,34363076.06431401,34244221.969118506,34152596.26056288,34273346.576562434,34347703.245972745,34267064.47196092,34368391.91547619,34387243.68485434,34284421.579284385,34256684.14179832,34340393.782314114,34219086.25802221,34189005.086698644,34325224.98190197,34202437.22732248,34177284.94085709,34165967.23983611,34402679.61935851,34229948.839375794,34313869.54094022,34150171.62495458,34281589.632245384,34328815.821860895,34221196.91690037,34229061.04963429,34370262.556095965,34378398.20096179
20120726,34172646.51846996,34171224.14037755,34151993.8507259,34182800.44405328,34292609.20540146,34361041.36362509,34229261.74332754,34280992.51045684,34355545.90102253,34351262.95302998,34206634.51711496,34323752.31355381,34264025.78276367,34363474.03654679,34344212.43917047,34084877.09251299,34247229.50794952,34176218.53811372,34288379.782115385,34153033.5878656,34252177.83939171,34355340.49330702,34243084.985440746,34193900.51789308,34157151.960785165,34115697.74048746,34253921.5030629,34369479.939707175,34087109.98681006,34242780.37465594,34210849.10545505,34218706.119799644,34310133.58803175,34363250.45488394,34353488.87218764,34205132.12221694,34342603.33247105,34270885.3513337,34260673.29504922,34236877.96778684,34190219.34138486,34161507.724198125,34366117.43319849,34097369.54369808,34077773.705895565,34329131.120841645,34364084.043325715,34145922.91161147,34321310.15409154,34124210.99845923,34098410.366154216,34175711.04187092,34291025.65980664,34377776.45639647,34178835.03211022,34359259.104533896,34165292.98124061,34367022.79078105,34216649.943882756,34123886.61117207,34368790.24779621,34187777.80183509,34353901.6582991,34287648.24003038,34231103.69295273,34245158.50841145,34163528.47851479,34318660.1156166,34284800.45070479,34318792.876580805,34276087.40210348,34318314.27652599,34202932.34910119,34113790.58262273,34231080.452619374,34303445.959641546,34225055.94561065,34323434.66861853,34341862.23508726,34241934.12560478,34214907.067194976,34296290.34735932,34178395.9292415,34149180.84851316,34281481.63080977,34162169.889146745,34137850.07217564,34126766.5593258,34356679.835612684,34189005.858554184,34270576.664399475,34111445.68876004,34239228.159011506,34284955.650336646,34180421.47892174,34188037.98054785,34325359.427277945,34333156.753017485
20120727,34131766.797240995,34130338.80421669,34111756.71411058,34141632.38129942,34248205.904320665,34314544.80126199,34186744.21472435,34236806.537191,34309120.180843994,34305118.863762155,34164707.40285647,34278325.36892296,34220374.22831755,34316877.841263235,34298122.70590965,34046500.102759026,34204179.832741834,34135200.15313112,34244088.94320953,34112664.96465347,34208898.321435265,34308959.10759884,34200171.76509253,34152393.6159509,34116624.26569456,34076363.76609269,34210512.21946198,34322567.87904412,34048634.89920549,34199825.52837499,34168898.86714248,34176382.61711955,34265152.754090756,34316551.808953494,34307187.307896204,34163311.104228586,34296706.83972687,34227066.54326893,34217093.02218333,34194113.18701055,34148856.4123056,34121007.915199704,34319479.70078996,34058572.90736255,34039506.48546852,34283427.53812539,34317548.70546151,34105810.857833646,34275973.59066393,34084664.78359159,34059637.613410875,34134785.217246644,34246585.289197825,34330711.16998833,34137694.112882115,34312732.40180591,34124645.64560722,34320143.5365997,34174472.03635632,34084301.578277566,34321938.4620113,34146452.156639114,34307464.54479794,34243285.58997321,34188436.2271477,34202055.05202528,34122888.889936395,34273358.19300353,34240543.33257842,34273427.53719615,34232159.545924,34273037.431145124,34161203.67436513,34074598.63269288,34188352.956416726,34258686.51598893,34182592.23829327,34277958.38725344,34295953.69014621,34198981.00614047,34172678.63217515,34251685.391953126,34137278.79148214,34108948.98881539,34237245.92458691,34121483.42096904,34098015.0812909,34087170.6659832,34310138.11522114,34147629.66435244,34226800.52872832,34072335.12697924,34196404.22314005,34240598.64819507,34139215.843748115,34146581.29317844,34279938.93021168,34287390.71990638
20120728,34090468.65257692,34089034.268973075,34071114.639744245,34100041.033860944,34203311.7643293,34267514.25112936,34143773.54753084,34192132.61820269,34262160.971049145,34258448.94105372,34122339.010414064,34232387.36839401,34176246.54721619,34269745.167532384,34251506.38379436,34007755.58889873,34160667.15464844,34093761.10378543,34199309.08813965,34071888.09559388,34165150.6246236,34262045.10441947,34156798.93999265,34110454.63640366,34075684.60169659,34036643.946603514,34166631.47775274,34275112.26852065,34009792.04294449,34156409.47075991,34126508.93772451,34133611.21099293,34219667.972696535,34269314.554945864,34260355.977788694,34121053.342546605,34250289.74852149,34182768.51168441,34173038.03387792,34150891.756198324,34107064.13789758,34080097.99531188,34272305.45352186,34019400.28400558,34000874.26113908,34237204.43677333,34270479.27835707,34065296.4036383,34230125.85135616,34044726.75362417,34020488.7292961,34093440.86012333,34201651.948562615,34283099.774754524,34096129.855780795,34265671.10153475,34083585.00502354,34272721.1965365,34131848.43375516,34044323.975777246,34274544.58423893,34104698.44928682,34260493.30831203,34198433.042703815,34145312.26549399,34158487.31924556,34081836.05244431,34227546.11569615,34195796.97407592,34227551.7341998,34187750.86426319,34227249.836325586,34119039.903201126,34035024.205823086,34145168.50838031,34213429.80030962,34139678.14836258,34231967.60151959,34249524.34124435,34155566.57989727,34130001.82586419,34206583.69479783,34095738.256259955,34068311.80806347,34192522.00708138,34080381.625008814,34057783.77477232,34047182.99788886,34263060.916987784,34105823.899259485,34182546.02046346,34032842.90540196,34153121.14844972,34195749.72173063,34097583.646286584,34104694.53987172,34234005.496643975,34241106.03470847
20120729,34048754.77426763,34047313.83811412,34030069.80988887,34058028.12674018,34157930.63610212,34219954.35307446,34100352.86986225,34146975.8334462,34214672.30019067,34211258.076307826,34079532.69571982,34185942.20041209,34131645.30182093,34222079.763656795,34204367.878566705,33968645.83732667,34116694.98085249,34051903.007093474,34154044.73626124,34030706.5860376,34120938.43471865,34214602.302133344,34112970.55805229,34068086.95828728,34034336.587671526,33996540.83153092,34122282.99381141,34227116.66452305,33970582.82540579,34112535.686092675,34083682.420706935,34090394.940847374,34173683.867288746,34221544.368675776,34212999.929450974,34078361.536009826,34203356.858868465,34137994.396848604,34128512.603764325,34107217.50381082,34064846.36319994,34038780.341992445,34224599.87731519,33979853.85106988,33961878.8317088,34190466.03319908,34222881.175342366,34024383.17888043,34183771.48752836,34004398.75462948,33980966.06425984,34051679.87507878,34156230.48467326,34234948.34134923,34054143.8604055,34218080.74328883,34042113.37177342,34224760.11849556,34088782.334803335,34003955.79039739,34226612.53773076,34062519.88472557,34212992.13224729,34153093.235327385,34101734.98885652,34114459.5064341,34040371.735962026,34181228.19324411,34150566.535490595,34181169.169718966,34142863.85775856,34180956.1535441,34076443.74796618,33995069.69388197,34101530.60448021,34167679.006724805,34096316.97856068,34185466.62286279,34202578.99103433,34111694.50285158,34086880.009457976,34160990.36896811,34053776.77407099,34027270.91070446,34147312.983005345,34038867.89650824,34017159.236173674,34006806.22151916,34215453.6608486,34063592.21730074,34137817.57063602,33992971.35787556,34109382.07049194,34150413.86212028,34055528.522516765,34062379.732000686,34187563.73678853,34194306.99401164
20120730,34006627.1249755,34005179.94686759,33988623.97999745,34015594.460198574,34112065.58331024,34171869.028703615,34056485.44735831,34101339.98839053,34166658.00583794,34163549.485702835,34036291.500684954,34138991.82380491,34086573.021516524,34173885.53905965,34156711.0233945,33929172.73864485,34072265.807424925,34009626.77035682,34108299.25072903,33989122.433089055,34076264.21188419,34166634.82750646,34068688.90158709,34025293.38698161,33992582.520427905,33956054.956339374,34077469.489436045,34178584.650974736,33931007.26980713,34068206.56322051,34040421.08024741,34046735.240777746,34127204.59931381,34173244.75516205,34165122.58022356,34035236.84362589,34155911.096583046,34092746.89762071,34083519.40051339,34063092.49085193,34022206.4081547,33997056.474476255,34176366.61324056,33939935.01244178,33922521.258989535,34143216.21771141,34174758.17651523,33983073.06488564,34136914.50300269,33963682.49732527,33941071.857853934,34009503.507328175,34110324.86805865,34186261.18004525,34011736.90138073,34169964.688535884,34000232.19409666,34176263.839781605,34045276.382737175,33963198.48844394,34178146.13472086,34019918.97302211,34164964.94415274,34107268.04969555,34057707.43806983,34069973.815394126,33998497.09718079,34134407.75048477,34104855.95790034,34134281.74943746,34097500.72757777,34134160.95463293,34033416.77334454,33954735.635854155,34057441.3309478,34121436.04804923,34052510.18099519,34138459.37101666,34155120.25676376,34067367.32290862,34043316.690513894,34114909.76297472,34011395.76669714,33985827.816306025,34101621.34974573,33996944.32455029,33976143.125085,33966041.733462274,34167319.53536312,34020937.46679051,34092618.40925129,33952721.8313074,34065190.07473765,34104594.977123514,34013053.37222693,34019637.668095596,34140618.01071208,34146995.92806181
20120731,33964086.75925409,33962633.48012181,33946778.291632466,33972740.77306727,34065718.751801,34123260.97970952,34012173.98157938,34055226.412530534,34118121.522800304,34115324.93492167,33992617.36637235,34091537.271592945,34041032.30125772,34125166.41851251,34108538.434092045,33889337.11034269,34027381.11333353,33966933.32211275,34062074.26262298,33947135.471973345,34031129.17819712,34118146.66678218,34023954.33989252,33982075.451764464,33950422.54881435,33915185.13695213,34032192.2360325,34129519.96906915,33891064.70812675,34023423.41958835,33996725.438526146,34002632.49822419,34080232.863368124,34124416.83688564,34116725.50113686,33991679.47599169,34107953.70714106,34047028.21952419,34038059.2418372,34018516.99066101,33979145.83268365,33954927.18453792,34127607.69624845,33899643.88890227,33882801.74799863,34095457.965675764,34126112.02168191,33941365.630569376,34089557.40464745,33922579.3364237,33900807.22722207,33966912.8383134,34063937.050329536,34137040.00860391,33968909.75191655,34121324.00917471,33957942.25138742,34127235.12702474,34001332.33143164,33922052.917658426,34129148.86881302,33976897.02370449,34116414.82474647,34060959.447860844,34013231.73094476,34025030.34298216,33956213.11991084,34087086.7253671,34058666.700063266,34086890.50416692,34051663.92367203,34086867.38983636,33989959.83763253,33914021.14810607,34012901.20585287,34074702.47045023,34008257.93587626,34090948.72365179,34107149.07393139,34022586.08223958,33999314.322545186,34068343.978026874,33968595.845526926,33943983.99808285,34055449.200092934,33954611.14836141,33934735.25236799,33924889.32709591,34118659.4839354,33977860.73091256,34046949.87991157,33912094.31662856,34020547.51547896,34058294.629860796,33970159.32905132,33976468.70035745,34093171.2481961,34099173.95923895
20120801,33921133.40180942,33919673.38851094,33904532.65584808,33929467.990756825,34018890.9532984,34074131.3100991,33967419.33653215,34008634.07531627,34069064.99725347,34066585.48393197,33948510.2398296,34043579.76498614,33995024.86332408,34075925.079953715,34059851.06910406,33849137.94381344,33982041.459290005,33923823.5986023,34015369.878780454,33904743.949186236,33985533.63385804,34069140.18083246,33978766.127481095,33938432.7475556,33907854.78908276,33873929.5573271,33986450.952299915,34079925.45547678,33850754.3951463,33978186.68364709,33952595.33897696,33958086.7873014,34032769.04907864,34075060.602733135,34067809.10233508,33947689.517133094,34059485.27470771,34000839.40806951,33992131.75184008,33973490.3331552,33935663.667374246,33912392.620301634,34078324.162282646,33858979.21423641,33842719.35715375,34047192.47178116,34076943.029482186,33899258.76432404,34041700.75547305,33881089.530949645,33860171.22015398,33923908.57680666,34017066.567014545,34087284.68952473,33925663.325048886,34072158.73944026,33915243.767564945,34077675.82326995,33956950.53213994,33880518.974693015,34079622.8632575,33933453.628720045,34067343.14942523,34014169.49699229,33968308.1587012,33979628.096607834,33913520.56993973,34039265.79565152,34011997.83860359,34038996.620415956,34005355.64000129,34039075.956191055,33946073.308791675,33872924.89618378,33967909.689384356,34027480.01560994,33963560.13039725,34042935.689052366,34058666.0241423,33977350.43473563,33954872.94043939,34021292.40955118,33925377.10123886,33901740.08518753,34008797.73821717,33911867.07567995,33892933.91881652,33883347.46199677,34069473.5226854,33934361.1122965,34000811.4467111,33871087.53931152,33975455.00393538,34011511.915224314,33926845.21344457,33932873.306369014,34045224.10210726,34050842.084012106
20120802,33877765.29683509,33876297.19729417,33861885.41335639,33885776.41231908,33971581.469657674,34024479.93216956,33922219.78596443,33961561.161639795,34019488.34511712,34017331.85155716,33903967.90105105,33995120.78091265,33948550.337635085,34026161.56807412,34010648.61425058,33808572.21184081,33936246.41295732,33880297.57437439,33968185.49938641,33861945.80388551,33939477.180366956,34019614.91150163,33933123.61803184,33894362.995981246,33864876.55326158,33832286.85129812,33940244.47040378,34029801.520358935,33810075.40085582,33932495.878036544,33908030.47655811,33913097.94645067,33984811.53829148,34025176.44613028,34018373.75798214,33903267.20980695,34010506.6724746,33954179.82490067,33945736.303429894,33928012.01334676,33891757.04390611,33869452.11159544,34028516.6131539,33817938.81344274,33802271.68663186,33998418.751933254,34027251.40106669,33856750.14519567,33993343.77218368,33839211.38916515,33819160.89549615,33880490.20550895,33969711.56529388,34036995.01560194,33881997.773800746,34022469.375869915,33872136.19733711,34027586.425343394,33912129.542352855,33838595.101290986,34029568.111851744,33889586.684877336,34017749.52051543,33966899.23527216,33922935.159129634,33933766.37318298,33870419.243269645,33990944.914822765,33964847.64774796,33990601.51431078,33958576.391783826,33990784.78550852,33901756.67733048,33831445.7517774,33922466.06103903,33979770.08286278,33918416.74652586,33994419.157364696,34009672.25119161,33931659.41622331,33909990.06047635,33973753.04359694,33881739.10172522,33859094.86055209,33961666.600131415,33868710.244640864,33850736.99915442,33841414.14799742,34019762.18059932,33890436.561643384,33954201.727811486,33829699.582057156,33929911.15650128,33964244.87815011,33883108.20024712,33888851.81148703,33996775.43945435,34002001.39817661
20120803,33833979.89333569,33832502.35600165,33818833.87452491,33841664.46427694,33923788.751824796,33974306.47425586,33876571.89479264,33914006.793871365,33969389.46147798,33967563.96312831,33858987.11362038,33946160.77171848,33901606.2343972,33975873.57334253,33960930.37995191,33767635.791674435,33889994.28679646,33836353.23432181,33920520.40368863,33818739.52390545,33892958.49130964,33969568.34901683,33887026.78958444,33849863.24452238,33821485.85112512,33790256.22177987,33893571.695528224,33979146.00983606,33769025.82466341,33886349.346580796,33863030.28876838,33867664.89697779,33936358.34649355,33974765.424710326,33968420.224082425,33858412.207519144,33961018.87385115,33907047.60937433,33898872.224827826,33882082.01683221,33847423.01351888,33826103.714872725,33978185.02694521,33776520.29397696,33761455.163458906,33949134.55387505,33977037.956684,33813838.424672395,33944485.46646533,33796941.190882966,33777772.565067105,33836655.47150721,33921870.6309863,33986171.85898888,33837911.296058625,33972257.11403587,33828617.68960019,33976965.75717012,33866866.55347392,33796278.055144355,33978983.123573974,33845293.41757846,33967632.75254893,33919147.339633316,33877110.37732672,33887445.25430926,33826907.00240362,33942123.68648828,33917215.27335644,33941705.58176254,33911324.12887319,33941991.59930569,33857008.127192274,33789582.46604599,33876569.82259489,33931572.32963256,33872827.19940723,33945396.96208026,33960168.89880952,33885512.199535735,33864662.288055204,33925724.48217835,33837680.41521183,33816045.21719848,33914054.00624933,33825138.93113399,33808142.9717316,33799087.75817232,33969526.58641156,33846085.08285793,33907119.84107392,33787928.5327967,33883913.572646074,33916492.35732107,33838945.47942257,33844403.22570673,33947823.85938862,33952652.137750536
20120804,33789774.96562292,33788287.368856795,33775375.405845694,33797128.57101965,33875511.58319136,33923610.74615796,33830472.67764283,33865971.2579938,33918766.0633553,33917280.64060924,33813565.47719758,33896697.977829255,33854189.5294246,33925058.69652802,33910695.79015633,33726325.130576484,33843282.45913865,33791986.87105681,33872373.45532454,33775123.73954462,33845975.22693816,33918998.3669414,33840475.35845211,33804931.46739984,33777681.85919035,33747836.2634508,33846431.88738985,33927956.24057434,33727602.317547336,33839744.5152193,33817593.13190387,33821785.252138555,33887408.82103081,33923827.85425393,33917948.70280769,33813122.36683504,33911021.58256924,33859440.868626185,33851538.153919,33835699.812984094,33802660.134999804,33782344.04182059,33927328.39424431,33734721.297699265,33720266.13642525,33899338.24950182,33926303.35194335,33770522.98887522,33895125.14394981,33754274.48757406,33736003.23252388,33792401.084700376,33873543.77464539,33934816.36516093,33793400.164209396,33921522.36452032,33784684.84618402,33925811.67191236,33821158.846288756,33753563.6754551,33927866.54003514,33800571.79836783,33916991.98937694,33870910.42534278,33830831.91428029,33840664.5137334,33782979.80977543,33892801.08335052,33869100.87983541,33892306.91492906,33863595.34111032,33892695.67008838,33811824.97588252,33747332.7367635,33830220.05463918,33882884.07489284,33826789.50613763,33895867.724428475,33910155.46401104,33838908.015336104,33818887.33384785,33877206.82320025,33793198.076644465,33772587.43022698,33865957.87365834,33781151.26697645,33765150.89408724,33756366.94890791,33918766.92209385,33801305.130686074,33859565.74498115,33745772.51122411,33837460.2583692,33868254.53581009,33794355.61644878,33799524.360440165,33898368.74648138,33902792.82296652
20120805,33745149.10992796,33743651.523879215,33731508.08423463,33752164.76326805,33826749.50678035,33872392.16321716,33783921.21802875,33817454.3197543,33867617.69706993,33866480.419545576,33767702.35278138,33846729.25769532,33806298.45190801,33873716.63302782,33859943.861695275,33684638.353426926,33796108.67075333,33747194.80520556,33823742.7395697,33731096.16060269,33798524.93440799,33867904.99797449,33793467.287102915,33759567.08348314,33733463.66598696,33705023.66397911,33798823.80015015,33876231.41028889,33685800.764047116,33792679.10139987,33771715.75610236,33775456.089152984,33837963.628318235,33872362.06246279,33866957.56263326,33767393.73134157,33860512.42268472,33811358.44154738,33803731.80891843,33788863.002945036,33757468.30251941,33738169.232543096,33875945.360185236,33692538.947099485,33678701.96559669,33849029.93623796,33875046.53258943,33726802.31811121,33845261.76675785,33711208.0533507,33693850.885735616,33747724.18853896,33824731.37845728,33882927.97699385,33748460.404273644,33870263.33980785,33740333.68355929,33874122.816683434,33775005.13718328,33710448.515467346,33876218.03591429,33755421.01864598,33865826.694994435,33822185.277769886,33784098.461673856,33793421.99833008,33738633.375806995,33842975.00779398,33820504.06822488,33842402.020785056,33815387.46175191,33842897.80891822,33766204.836346984,33704692.98680971,33783414.29352313,33833701.869876094,33780300.64454658,33845831.696734734,33859629.291888334,33791845.16206954,33772664.56888142,33828200.38178398,33748288.06443558,33728718.72270335,33817376.84138172,33736744.58068324,33721759.103625625,33713249.55071837,33867481.17683644,33756094.86854239,33811538.988397144,33703228.89422258,33790550.061426714,33819531.429132245,33749338.23679901,33754210.70085451,33848409.73648046,33852420.996296726
